,Minnesota,2. Enteric Fermentation Emissions in Minnesota,,,,,,,,,,,,,
16,2016,Feedlot Steer,170.8,x,42.0,=," 7,169,292 ",=,0.0072,=,0.055,=,0.201,,
12,2016,Bulls,40.0,x,95.1,=," 3,805,361 ",=,0.0038,=,0.029,=,0.107,,
,2016,Other,,,,,,,,,,,,,
28,2016,Sheep,125.0,x,8.0,=," 1,000,000 ",=,0.0010,=,0.008,=,0.028,,
31,2016,Goats,35.8,x,5.0,=," 178,969 ",=,0.0002,=,0.001,=,0.005,,
17,2016,Swine,"8,300.0",x,1.5,=," 12,450,000 ",=,0.0125,=,0.095,=,0.349,,
32,2016,Horses,50.8,x,18.0,=," 914,040 ",=,0.0009,=,0.007,=,0.026,,
,,TOTAL,,,,," 183,245,523 ",,0.1832,,1.399,,5.131,,
,,,,,,,,,,,,,,,
,,Enteric Fermentation,,,2017,,,,,,,,,,
,,,Number of Animals        ('000 head),,Emission Factor     (kg CH4/head),,Emissions       (kg CH4),,Emissions  (MMTCH4),,Emissions  (MMTCE),,Emissions  (MMTCO2E),,
29,,Dairy Cattle,,,,,,,,,,,,,
2,2017,Dairy Cows,460.0,x,132.7,=," 61,024,716 ",=,0.0610,=,0.466,=,1.709,,
3,2017,Dairy Replacement Heifers,295.0,x,54.1,=," 15,970,081 ",=,0.0160,=,0.122,=,0.447,,
4,2017,   Replacements 0-12 mos.,0.0,x,43.2,=, -   ,=,0.0000,=,0.000,=,0.000,,
5,2017,   Replacements 12-24 mos.,0.0,x,65.1,=, -   ,=,0.0000,=,0.000,=,0.000,,
,2017,Beef Cattle,,,,,,,,,,,,,
6,2017,Beef Cows,370.0,x,91.7,=," 33,932,406 ",=,0.0339,=,0.259,=,0.950,,
7,2017,Beef Replacement Heifers,95.0,x,62.9,=," 5,977,651 ",=,0.0060,=,0.046,=,0.167,,
8,2017,   Replacements 0-12 mos.,0.0,x,58.3,=, -   ,=,0.0000,=,0.000,=,0.000,,
9,2017,   Replacements 12-24 mos.,0.0,x,67.5,=, -   ,=,0.0000,=,0.000,=,0.000,,
10,2017,Heifer Stockers,165.0,x,58.7,=," 9,677,605 ",=,0.0097,=,0.074,=,0.271,,
11,2017,Steer Stockers,500.0,x,56.5,=," 28,234,405 ",=,0.0282,=,0.216,=,0.791,,
15,2017,Feedlot Heifers,91.2,x,43.2,=," 3,936,552 ",=,0.0039,=,0.030,=,0.110,,
16,2017,Feedlot Steer,170.8,x,42.0,=," 7,169,292 ",=,0.0072,=,0.055,=,0.201,,
12,2017,Bulls,35.0,x,95.1,=," 3,329,691 ",=,0.0033,=,0.025,=,0.093,,
,2017,Other,,,,,,,,,,,,,
28,2017,Sheep,130.0,x,8.0,=," 1,040,000 ",=,0.0010,=,0.008,=,0.029,,
31,2017,Goats,36.3,x,5.0,=," 181,560 ",=,0.0002,=,0.001,=,0.005,,
17,2017,Swine,"8,500.0",x,1.5,=," 12,750,000 ",=,0.0128,=,0.097,=,0.357,,
32,2017,Horses,46.9,x,18.0,=," 843,822 ",=,0.0008,=,0.006,=,0.024,,
,,TOTAL,,,,," 184,067,780 ",,0.1841,,1.406,,5.154,,
,,,,,,,,,,,,,,,
,,Enteric Fermentation,,,2018,,,,,,,,,,
,,,Number of Animals        ('000 head),,Emission Factor     (kg CH4/head),,Emissions       (kg CH4),,Emissions  (MMTCH4),,Emissions  (MMTCE),,Emissions  (MMTCO2E),,
30,,Dairy Cattle,,,,,,,,,,,,,
2,2018,Dairy Cows,455.0,x,134.0,=," 60,947,952 ",=,0.0609,=,0.465,=,1.707,,
3,2018,Dairy Replacement Heifers,290.0,x,54.1,=," 15,691,931 ",=,0.0157,=,0.120,=,0.439,,
4,2018,   Replacements 0-12 mos.,0.0,x,43.1,=, -   ,=,0.0000,=,0.000,=,0.000,,
5,2018,   Replacements 12-24 mos.,0.0,x,65.1,=, -   ,=,0.0000,=,0.000,=,0.000,,
,2018,Beef Cattle,,,,,,,,,,,,,
6,2018,Beef Cows,365.0,x,91.8,=," 33,508,750 ",=,0.0335,=,0.256,=,0.938,,
7,2018,Beef Replacement Heifers,100.0,x,62.9,=," 6,291,868 ",=,0.0063,=,0.048,=,0.176,,
8,2018,   Replacements 0-12 mos.,0.0,x,58.3,=, -   ,=,0.0000,=,0.000,=,0.000,,
9,2018,   Replacements 12-24 mos.,0.0,x,67.5,=, -   ,=,0.0000,=,0.000,=,0.000,,
10,2018,Heifer Stockers,175.0,x,58.6,=," 10,262,984 ",=,0.0103,=,0.078,=,0.287,,
11,2018,Steer Stockers,475.0,x,56.4,=," 26,777,172 ",=,0.0268,=,0.204,=,0.750,,
15,2018,Feedlot Heifers,91.2,x,43.2,=," 3,936,552 ",=,0.0039,=,0.030,=,0.110,,
16,2018,Feedlot Steer,170.8,x,42.0,=," 7,169,292 ",=,0.0072,=,0.055,=,0.201,,
12,2018,Bulls,35.0,x,95.1,=," 3,329,691 ",=,0.0033,=,0.025,=,0.093,,
,2018,Other,,,,,,,,,,,,,
28,2018,Sheep,130.0,x,8.0,=," 1,040,000 ",=,0.0010,=,0.008,=,0.029,,
31,2018,Goats,36.8,x,5.0,=," 184,151 ",=,0.0002,=,0.001,=,0.005,,
17,2018,Swine,"8,625.0",x,1.5,=," 12,937,500 ",=,0.0129,=,0.099,=,0.362,,
32,2018,Horses,43.0,x,18.0,=," 773,604 ",=,0.0008,=,0.006,=,0.022,,
,,TOTAL,,,,," 182,851,448 ",,0.1829,,1.396,,5.120,,
,,,,,,,,,,,,,,,
,,Enteric Fermentation,,,2019,,,,,,,,,,
,,,Number of Animals        ('000 head),,Emission Factor     (kg CH4/head),,Emissions       (kg CH4),,Emissions  (MMTCH4),,Emissions  (MMTCE),,Emissions  (MMTCO2E),,
31,,Dairy Cattle,,,,,,,,,,,,,
2,2019,Dairy Cows,460.0,x,135.5,=," 62,320,289 ",=,0.0623,=,0.476,=,1.745,,
3,2019,Dairy Replacement Heifers,295.2,x,54.1,=," 15,957,346 ",=,0.0160,=,0.122,=,0.447,,
4,2019,   Replacements 0-12 mos.,0.0,x,43.1,=, -   ,=,0.0000,=,0.000,=,0.000,,
5,2019,   Replacements 12-24 mos.,0.0,x,65.0,=, -   ,=,0.0000,=,0.000,=,0.000,,
,2019,Beef Cattle,,,,,,,,,,,,,
6,2019,Beef Cows,370.0,x,91.9,=," 33,988,068 ",=,0.0340,=,0.260,=,0.952,,
7,2019,Beef Replacement Heifers,75.7,x,62.9,=," 4,765,421 ",=,0.0048,=,0.036,=,0.133,,
8,2019,   Replacements 0-12 mos.,0.0,x,58.3,=, -   ,=,0.0000,=,0.000,=,0.000,,
9,2019,   Replacements 12-24 mos.,0.0,x,67.6,=, -   ,=,0.0000,=,0.000,=,0.000,,
10,2019,Heifer Stockers,86.5,x,58.6,=," 5,072,130 ",=,0.0051,=,0.039,=,0.142,,
11,2019,Steer Stockers,241.4,x,56.5,=," 13,630,154 ",=,0.0136,=,0.104,=,0.382,,
15,2019,Feedlot Heifers,91.2,x,43.2,=," 3,936,552 ",=,0.0039,=,0.030,=,0.110,,
16,2019,Feedlot Steer,170.8,x,42.0,=," 7,169,292 ",=,0.0072,=,0.055,=,0.201,,
12,2019,Bulls,35.0,x,95.1,=," 3,329,691 ",=,0.0033,=,0.025,=,0.093,,
,2019,Other,,,,,,,,,,,,,
28,2019,Sheep,125.0,x,8.0,=," 1,000,000 ",=,0.0010,=,0.008,=,0.028,,
31,2019,Goats,37.3,x,5.0,=," 186,742 ",=,0.0002,=,0.001,=,0.005,,
17,2019,Swine,"9,050.0",x,1.5,=," 13,575,000 ",=,0.0136,=,0.104,=,0.380,,
32,2019,Horses,46.9,x,18.0,=," 843,822 ",=,0.0008,=,0.006,=,0.024,,
,,TOTAL,,,,," 165,774,506 ",,0.1658,,1.266,,4.642,,
,,,,,,,,,,,,,,,
,,Enteric Fermentation,,,2020,,,,,,,,,,
,,,Number of Animals        ('000 head),,Emission Factor     (kg CH4/head),,Emissions       (kg CH4),,Emissions  (MMTCH4),,Emissions  (MMTCE),,Emissions  (MMTCO2E),,
32,,Dairy Cattle,,,,,,,,,,,,,
2,2020,Dairy Cows,445.0,x,137.7,=," 61,290,250 ",=,0.0613,=,0.468,=,1.716,,
3,2020,Dairy Replacement Heifers,232.7,x,54.0,=," 12,574,592 ",=,0.0126,=,0.096,=,0.352,,
4,2020,   Replacements 0-12 mos.,0.0,x,43.1,=, -   ,=,0.0000,=,0.000,=,0.000,,
5,2020,   Replacements 12-24 mos.,0.0,x,65.0,=, -   ,=,0.0000,=,0.000,=,0.000,,
,2020,Beef Cattle,,,,,,,,,,,,,
6,2020,Beef Cows,365.0,x,91.9,=," 33,548,789 ",=,0.0335,=,0.256,=,0.939,,
7,2020,Beef Replacement Heifers,75.5,x,62.9,=," 4,750,941 ",=,0.0048,=,0.036,=,0.133,,
8,2020,   Replacements 0-12 mos.,0.0,x,58.2,=, -   ,=,0.0000,=,0.000,=,0.000,,
9,2020,   Replacements 12-24 mos.,0.0,x,67.6,=, -   ,=,0.0000,=,0.000,=,0.000,,
10,2020,Heifer Stockers,74.6,x,58.5,=," 4,369,514 ",=,0.0044,=,0.033,=,0.122,,
11,2020,Steer Stockers,238.9,x,56.4,=," 13,474,575 ",=,0.0135,=,0.103,=,0.377,,
15,2020,Feedlot Heifers,144.8,x,43.2,=," 6,250,742 ",=,0.0063,=,0.048,=,0.175,,
16,2020,Feedlot Steer,266.7,x,42.0,=," 11,198,251 ",=,0.0112,=,0.086,=,0.314,,
12,2020,Bulls,30.0,x,95.1,=," 2,854,021 ",=,0.0029,=,0.022,=,0.080,,
,2020,Other,,,,,,,,,,,,,
28,2020,Sheep,115.0,x,8.0,=," 920,000 ",=,0.0009,=,0.007,=,0.026,,
31,2020,Goats,37.9,x,5.0,=," 189,333 ",=,0.0002,=,0.001,=,0.005,,
17,2020,Swine,"9,125.0",x,1.5,=," 13,687,500 ",=,0.0137,=,0.105,=,0.383,,
32,2020,Horses,35.2,x,18.0,=," 633,168 ",=,0.0006,=,0.005,=,0.018,,
,,TOTAL,,,,," 165,741,674 ",,0.1657,,1.266,,4.641,,
,,,,,,,,,,,,,,,
,,Enteric Fermentation,,,2021,,,,,,,,,,
,,,Number of Animals        ('000 head),,Emission Factor     (kg CH4/head),,Emissions       (kg CH4),,Emissions  (MMTCH4),,Emissions  (MMTCE),,Emissions  (MMTCO2E),,
33,,Dairy Cattle,,,,,,,,,,,,,
2,2021,Dairy Cows,455.0,x,137.7,=," 62,667,559 ",=,0.0627,=,0.479,=,1.755,,
3,2021,Dairy Replacement Heifers,200.0,x,54.0,=," 10,809,819 ",=,0.0108,=,0.083,=,0.303,,
4,2021,   Replacements 0-12 mos.,0.0,x,43.1,=, -   ,=,0.0000,=,0.000,=,0.000,,
5,2021,   Replacements 12-24 mos.,0.0,x,65.0,=, -   ,=,0.0000,=,0.000,=,0.000,,
,2021,Beef Cattle,,,,,,,,,,,,,
6,2021,Beef Cows,335.0,x,91.9,=," 30,791,354 ",=,0.0308,=,0.235,=,0.862,,
7,2021,Beef Replacement Heifers,80.0,x,62.9,=," 5,031,195 ",=,0.0050,=,0.038,=,0.141,,
8,2021,   Replacements 0-12 mos.,0.0,x,58.2,=, -   ,=,0.0000,=,0.000,=,0.000,,
9,2021,   Replacements 12-24 mos.,0.0,x,67.6,=, -   ,=,0.0000,=,0.000,=,0.000,,
10,2021,Heifer Stockers,170.0,x,58.5,=," 9,951,280 ",=,0.0100,=,0.076,=,0.279,,
11,2021,Steer Stockers,500.0,x,56.4,=," 28,197,411 ",=,0.0282,=,0.215,=,0.790,,
15,2021,Feedlot Heifers,140.6,x,43.2,=," 6,067,806 ",=,0.0061,=,0.046,=,0.170,,
16,2021,Feedlot Steer,259.4,x,42.0,=," 10,890,566 ",=,0.0109,=,0.083,=,0.305,,
12,2021,Bulls,30.0,x,95.1,=," 2,854,021 ",=,0.0029,=,0.022,=,0.080,,
,2021,Other,,,,,,,,,,,,,
28,2021,Sheep,113.0,x,8.0,=," 904,000 ",=,0.0009,=,0.007,=,0.025,,
31,2021,Goats,36.3,x,5.0,=," 181,560 ",=,0.0002,=,0.001,=,0.005,,
17,2021,Swine,"8,900.0",x,1.5,=," 13,350,000 ",=,0.0134,=,0.102,=,0.374,,
32,2021,Horses,46.9,x,18.0,=," 843,822 ",=,0.0008,=,0.006,=,0.024,,
,,TOTAL,,,,," 182,540,394 ",,0.1825,,1.394,,5.111,,
,,,,,,,,,,,,,,,
,,Enteric Fermentation,,,2022,,,,,,,,,,
,,,Number of Animals        ('000 head),,Emission Factor     (kg CH4/head),,Emissions       (kg CH4),,Emissions  (MMTCH4),,Emissions  (MMTCE),,Emissions  (MMTCO2E),,
34,,Dairy Cattle,,,,,,,,,,,,,
2,2022,Dairy Cows,0.0,x,137.7,=, -   ,=,0.0000,=,0.000,=,0.000,,
3,2022,Dairy Replacement Heifers,0.0,x,54.0,=, -   ,=,0.0000,=,0.000,=,0.000,,
4,2022,   Replacements 0-12 mos.,0.0,x,43.1,=, -   ,=,0.0000,=,0.000,=,0.000,,
5,2022,   Replacements 12-24 mos.,0.0,x,65.0,=, -   ,=,0.0000,=,0.000,=,0.000,,
,2022,Beef Cattle,,,,,,,,,,,,,
6,2022,Beef Cows,0.0,x,91.9,=, -   ,=,0.0000,=,0.000,=,0.000,,
7,2022,Beef Replacement Heifers,0.0,x,62.9,=, -   ,=,0.0000,=,0.000,=,0.000,,
8,2022,   Replacements 0-12 mos.,0.0,x,58.2,=, -   ,=,0.0000,=,0.000,=,0.000,,
9,2022,   Replacements 12-24 mos.,0.0,x,67.6,=, -   ,=,0.0000,=,0.000,=,0.000,,
10,2022,Heifer Stockers,0.0,x,58.5,=, -   ,=,0.0000,=,0.000,=,0.000,,
11,2022,Steer Stockers,0.0,x,56.4,=, -   ,=,0.0000,=,0.000,=,0.000,,
15,2022,Feedlot Heifers,0.0,x,43.2,=, -   ,=,0.0000,=,0.000,=,0.000,,
16,2022,Feedlot Steer,0.0,x,42.0,=, -   ,=,0.0000,=,0.000,=,0.000,,
12,2022,Bulls,0.0,x,95.1,=, -   ,=,0.0000,=,0.000,=,0.000,,
,2022,Other,,,,,,,,,,,,,
28,2022,Sheep,0.0,x,8.0,=, -   ,=,0.0000,=,0.000,=,0.000,,
31,2022,Goats,0.0,x,5.0,=, -   ,=,0.0000,=,0.000,=,0.000,,
17,2022,Swine,0.0,x,1.5,=, -   ,=,0.0000,=,0.000,=,0.000,,
32,2022,Horses,0.0,x,18.0,=, -   ,=,0.0000,=,0.000,=,0.000,,
,,TOTAL,,,,, -   ,,0.0000,,0.000,,0.000,,
,,,,,,,,,,,,,,,
,,Enteric Fermentation,,,2023,,,,,,,,,,
,,,Number of Animals        ('000 head),,Emission Factor     (kg CH4/head),,Emissions       (kg CH4),,Emissions  (MMTCH4),,Emissions  (MMTCE),,Emissions  (MMTCO2E),,
35,,Dairy Cattle,,,,,,,,,,,,,
2,2023,Dairy Cows,0.0,x,137.7,=, -   ,=,0.0000,=,0.000,=,0.000,,
3,2023,Dairy Replacement Heifers,0.0,x,54.0,=, -   ,=,0.0000,=,0.000,=,0.000,,
4,2023,   Replacements 0-12 mos.,0.0,x,43.1,=, -   ,=,0.0000,=,0.000,=,0.000,,
5,2023,   Replacements 12-24 mos.,0.0,x,65.0,=, -   ,=,0.0000,=,0.000,=,0.000,,
,2023,Beef Cattle,,,,,,,,,,,,,
6,2023,Beef Cows,0.0,x,91.9,=, -   ,=,0.0000,=,0.000,=,0.000,,
7,2023,Beef Replacement Heifers,0.0,x,62.9,=, -   ,=,0.0000,=,0.000,=,0.000,,
8,2023,   Replacements 0-12 mos.,0.0,x,58.2,=, -   ,=,0.0000,=,0.000,=,0.000,,
9,2023,   Replacements 12-24 mos.,0.0,x,67.6,=, -   ,=,0.0000,=,0.000,=,0.000,,
10,2023,Heifer Stockers,0.0,x,58.5,=, -   ,=,0.0000,=,0.000,=,0.000,,
11,2023,Steer Stockers,0.0,x,56.4,=, -   ,=,0.0000,=,0.000,=,0.000,,
15,2023,Feedlot Heifers,0.0,x,43.2,=, -   ,=,0.0000,=,0.000,=,0.000,,
16,2023,Feedlot Steer,0.0,x,42.0,=, -   ,=,0.0000,=,0.000,=,0.000,,
12,2023,Bulls,0.0,x,95.1,=, -   ,=,0.0000,=,0.000,=,0.000,,
,2023,Other,,,,,,,,,,,,,
28,2023,Sheep,0.0,x,8.0,=, -   ,=,0.0000,=,0.000,=,0.000,,
31,2023,Goats,0.0,x,5.0,=, -   ,=,0.0000,=,0.000,=,0.000,,
17,2023,Swine,0.0,x,1.5,=, -   ,=,0.0000,=,0.000,=,0.000,,
32,2023,Horses,0.0,x,18.0,=, -   ,=,0.0000,=,0.000,=,0.000,,
,,TOTAL,,,,, -   ,,0.0000,,0.000,,0.000,,
,,,,,,,,,,,,,,,
,,Enteric Fermentation,,,2024,,,,,,,,,,
,,,Number of Animals        ('000 head),,Emission Factor     (kg CH4/head),,Emissions       (kg CH4),,Emissions  (MMTCH4),,Emissions  (MMTCE),,Emissions  (MMTCO2E),,
36,,Dairy Cattle,,,,,,,,,,,,,
2,2024,Dairy Cows,0.0,x,137.7,=, -   ,=,0.0000,=,0.000,=,0.000,,
3,2024,Dairy Replacement Heifers,0.0,x,54.0,=, -   ,=,0.0000,=,0.000,=,0.000,,
4,2024,   Replacements 0-12 mos.,0.0,x,43.1,=, -   ,=,0.0000,=,0.000,=,0.000,,
5,2024,   Replacements 12-24 mos.,0.0,x,65.0,=, -   ,=,0.0000,=,0.000,=,0.000,,
,2024,Beef Cattle,,,,,,,,,,,,,
6,2024,Beef Cows,0.0,x,91.9,=, -   ,=,0.0000,=,0.000,=,0.000,,
7,2024,Beef Replacement Heifers,0.0,x,62.9,=, -   ,=,0.0000,=,0.000,=,0.000,,
8,2024,   Replacements 0-12 mos.,0.0,x,58.2,=, -   ,=,0.0000,=,0.000,=,0.000,,
9,2024,   Replacements 12-24 mos.,0.0,x,67.6,=, -   ,=,0.0000,=,0.000,=,0.000,,
10,2024,Heifer Stockers,0.0,x,58.5,=, -   ,=,0.0000,=,0.000,=,0.000,,
11,2024,Steer Stockers,0.0,x,56.4,=, -   ,=,0.0000,=,0.000,=,0.000,,
15,2024,Feedlot Heifers,0.0,x,43.2,=, -   ,=,0.0000,=,0.000,=,0.000,,
16,2024,Feedlot Steer,0.0,x,42.0,=, -   ,=,0.0000,=,0.000,=,0.000,,
12,2024,Bulls,0.0,x,95.1,=, -   ,=,0.0000,=,0.000,=,0.000,,
,2024,Other,,,,,,,,,,,,,
28,2024,Sheep,0.0,x,8.0,=, -   ,=,0.0000,=,0.000,=,0.000,,
31,2024,Goats,0.0,x,5.0,=, -   ,=,0.0000,=,0.000,=,0.000,,
17,2024,Swine,0.0,x,1.5,=, -   ,=,0.0000,=,0.000,=,0.000,,
32,2024,Horses,0.0,x,18.0,=, -   ,=,0.0000,=,0.000,=,0.000,,
,,TOTAL,,,,, -   ,,0.0000,,0.000,,0.000,,
,,,,,,,,,,,,,,,
,,Enteric Fermentation,,,2025,,,,,,,,,,
,,,Number of Animals        ('000 head),,Emission Factor     (kg CH4/head),,Emissions       (kg CH4),,Emissions  (MMTCH4),,Emissions  (MMTCE),,Emissions  (MMTCO2E),,
37,,Dairy Cattle,,,,,,,,,,,,,
2,2025,Dairy Cows,0.0,x,137.7,=, -   ,=,0.0000,=,0.000,=,0.000,,
3,2025,Dairy Replacement Heifers,0.0,x,54.0,=, -   ,=,0.0000,=,0.000,=,0.000,,
4,2025,   Replacements 0-12 mos.,0.0,x,43.1,=, -   ,=,0.0000,=,0.000,=,0.000,,
5,2025,   Replacements 12-24 mos.,0.0,x,65.0,=, -   ,=,0.0000,=,0.000,=,0.000,,
,2025,Beef Cattle,,,,,,,,,,,,,
6,2025,Beef Cows,0.0,x,91.9,=, -   ,=,0.0000,=,0.000,=,0.000,,
7,2025,Beef Replacement Heifers,0.0,x,62.9,=, -   ,=,0.0000,=,0.000,=,0.000,,
8,2025,   Replacements 0-12 mos.,0.0,x,58.2,=, -   ,=,0.0000,=,0.000,=,0.000,,
9,2025,   Replacements 12-24 mos.,0.0,x,67.6,=, -   ,=,0.0000,=,0.000,=,0.000,,
10,2025,Heifer Stockers,0.0,x,58.5,=, -   ,=,0.0000,=,0.000,=,0.000,,
11,2025,Steer Stockers,0.0,x,56.4,=, -   ,=,0.0000,=,0.000,=,0.000,,
15,2025,Feedlot Heifers,0.0,x,43.2,=, -   ,=,0.0000,=,0.000,=,0.000,,
16,2025,Feedlot Steer,0.0,x,42.0,=, -   ,=,0.0000,=,0.000,=,0.000,,
12,2025,Bulls,0.0,x,95.1,=, -   ,=,0.0000,=,0.000,=,0.000,,
,2025,Other,,,,,,,,,,,,,
28,2025,Sheep,0.0,x,8.0,=, -   ,=,0.0000,=,0.000,=,0.000,,
31,2025,Goats,0.0,x,5.0,=, -   ,=,0.0000,=,0.000,=,0.000,,
17,2025,Swine,0.0,x,1.5,=, -   ,=,0.0000,=,0.000,=,0.000,,
32,2025,Horses,0.0,x,18.0,=, -   ,=,0.0000,=,0.000,=,0.000,,
,,TOTAL,,,,, -   ,,0.0000,,0.000,,0.000,,
